entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
114,DOGEUSDT,BUY,22426,1780804800000,2026-06-07 04:00:00,22427,1780805700000,2026-06-07 04:15:00,0.0832,22700,1781052300000,2026-06-10 00:45:00,0.0843,274,0.0875,0.0829,5.216,0.349,1.274,win
115,DOGEUSDT,SELL,22700,1781051400000,2026-06-10 00:30:00,22701,1781052300000,2026-06-10 00:45:00,0.0843,22835,1781173800000,2026-06-11 10:30:00,0.085,135,0.0818,0.0855,2.955,1.424,-0.878,win
116,DOGEUSDT,BUY,22835,1781172900000,2026-06-11 10:15:00,22836,1781173800000,2026-06-11 10:30:00,0.085,23010,1781331300000,2026-06-13 06:15:00,0.0861,175,0.0925,0.0842,8.776,0.988,1.294,win
117,DOGEUSDT,SELL,23010,1781330400000,2026-06-13 06:00:00,23011,1781331300000,2026-06-13 06:15:00,0.0861,23036,1781354700000,2026-06-13 12:45:00,0.0882,26,0.086,0.0882,0.07,2.485,-2.393,lose
118,DOGEUSDT,BUY,23036,1781353800000,2026-06-13 12:30:00,23037,1781354700000,2026-06-13 12:45:00,0.0882,23138,1781446500000,2026-06-14 14:15:00,0.0864,102,0.0888,0.0861,0.715,2.303,-2.03,lose
119,DOGEUSDT,SELL,23138,1781445600000,2026-06-14 14:00:00,23139,1781446500000,2026-06-14 14:15:00,0.0864,23173,1781478000000,2026-06-14 23:00:00,0.0883,35,0.0856,0.0891,0.857,3.138,-2.292,lose
120,DOGEUSDT,BUY,23173,1781477100000,2026-06-14 22:45:00,23174,1781478000000,2026-06-14 23:00:00,0.0883,23290,1781583300000,2026-06-16 04:15:00,0.0873,117,0.0909,0.0867,2.864,1.834,-1.211,win
121,DOGEUSDT,SELL,23290,1781582400000,2026-06-16 04:00:00,23291,1781583300000,2026-06-16 04:15:00,0.0873,23687,1781940600000,2026-06-20 07:30:00,0.0842,397,0.0818,0.0891,6.302,2.028,3.506,win
122,DOGEUSDT,BUY,23687,1781939700000,2026-06-20 07:15:00,23688,1781940600000,2026-06-20 07:30:00,0.0842,23846,1782083700000,2026-06-21 23:15:00,0.0825,159,0.0843,0.0822,0.047,2.387,-2.078,lose
123,DOGEUSDT,SELL,23846,1782082800000,2026-06-21 23:00:00,23847,1782083700000,2026-06-21 23:15:00,0.0825,23903,1782135000000,2026-06-22 13:30:00,0.0844,57,0.0821,0.0846,0.473,2.607,-2.328,lose
124,DOGEUSDT,BUY,23903,1782134100000,2026-06-22 13:15:00,23904,1782135000000,2026-06-22 13:30:00,0.0844,23940,1782168300000,2026-06-22 22:45:00,0.082,37,0.085,0.0818,0.77,3.069,-2.797,lose
125,DOGEUSDT,SELL,23940,1782167400000,2026-06-22 22:30:00,23941,1782168300000,2026-06-22 22:45:00,0.082,24169,1782374400000,2026-06-25 08:00:00,0.0773,229,0.0728,0.0827,11.301,0.78,5.742,win
126,DOGEUSDT,BUY,24169,1782373500000,2026-06-25 07:45:00,24170,1782374400000,2026-06-25 08:00:00,0.0773,24193,1782396000000,2026-06-25 14:00:00,0.0717,24,0.0773,0.0714,0.026,7.656,-7.268,lose
127,DOGEUSDT,SELL,24193,1782395100000,2026-06-25 13:45:00,24194,1782396000000,2026-06-25 14:00:00,0.0717,24341,1782529200000,2026-06-27 03:00:00,0.0759,148,0.0717,0.0761,0.014,6.151,-5.816,lose
128,DOGEUSDT,BUY,24341,1782528300000,2026-06-27 02:45:00,24342,1782529200000,2026-06-27 03:00:00,0.0759,24417,1782597600000,2026-06-27 22:00:00,0.0746,76,0.0764,0.0743,0.712,2.003,-1.74,lose
129,DOGEUSDT,SELL,24417,1782596700000,2026-06-27 21:45:00,24418,1782597600000,2026-06-27 22:00:00,0.0746,24777,1782921600000,2026-07-01 16:00:00,0.0733,360,0.0695,0.0749,6.828,0.416,1.636,win
130,DOGEUSDT,BUY,24777,1782920700000,2026-07-01 15:45:00,24778,1782921600000,2026-07-01 16:00:00,0.0733,25109,1783220400000,2026-07-05 03:00:00,0.0758,332,0.0794,0.0716,8.223,2.318,3.409,win
131,DOGEUSDT,SELL,25109,1783219500000,2026-07-05 02:45:00,25110,1783220400000,2026-07-05 03:00:00,0.0758,25187,1783290600000,2026-07-05 22:30:00,0.0785,78,0.0753,0.0785,0.738,3.574,-3.481,lose
132,DOGEUSDT,BUY,25187,1783289700000,2026-07-05 22:15:00,25188,1783290600000,2026-07-05 22:30:00,0.0785,25248,1783345500000,2026-07-06 13:45:00,0.0749,61,0.0788,0.0743,0.421,5.289,-4.499,lose
133,DOGEUSDT,SELL,25248,1783344600000,2026-07-06 13:30:00,25249,1783345500000,2026-07-06 13:45:00,0.0749,25585,1783648800000,2026-07-10 02:00:00,0.0738,337,0.0709,0.0783,5.324,4.524,1.495,win
134,DOGEUSDT,BUY,25585,1783647900000,2026-07-10 01:45:00,25586,1783648800000,2026-07-10 02:00:00,0.0738,25770,1783815300000,2026-07-12 00:15:00,0.0727,185,0.0756,0.0726,2.384,1.612,-1.531,win
135,DOGEUSDT,SELL,25770,1783814400000,2026-07-12 00:00:00,25771,1783815300000,2026-07-12 00:15:00,0.0727,26016,1784036700000,2026-07-14 13:45:00,0.0739,246,0.0709,0.0742,2.518,2.036,-1.637,win
136,DOGEUSDT,BUY,26016,1784035800000,2026-07-14 13:30:00,26017,1784036700000,2026-07-14 13:45:00,0.0739,26199,1784201400000,2026-07-16 11:30:00,0.0731,183,0.0754,0.0726,2.003,1.76,-1.056,win
137,DOGEUSDT,SELL,26199,1784200500000,2026-07-16 11:15:00,26200,1784201400000,2026-07-16 11:30:00,0.0731,26662,1784618100000,2026-07-21 07:15:00,0.0732,463,0.0709,0.0739,3.01,1.149,-0.068,win
138,DOGEUSDT,BUY,26662,1784617200000,2026-07-21 07:00:00,26663,1784618100000,2026-07-21 07:15:00,0.0732,26763,1784709000000,2026-07-22 08:30:00,0.0724,101,0.0739,0.0721,0.984,1.504,-1.025,lose
139,DOGEUSDT,SELL,26763,1784708100000,2026-07-22 08:15:00,26764,1784709000000,2026-07-22 08:30:00,0.0724,27078,1784992500000,2026-07-25 15:15:00,0.0707,315,0.068,0.0735,6.008,1.519,2.293,win
140,DOGEUSDT,BUY,27078,1784991600000,2026-07-25 15:00:00,27079,1784992500000,2026-07-25 15:15:00,0.0707,27284,1785177900000,2026-07-27 18:45:00,0.0717,206,0.0741,0.0706,4.693,0.198,1.329,win
141,DOGEUSDT,SELL,27284,1785177000000,2026-07-27 18:30:00,27285,1785177900000,2026-07-27 18:45:00,0.0717,27803,1785645000000,2026-08-02 04:30:00,0.0701,519,0.0676,0.0722,5.692,0.698,2.218,win
142,DOGEUSDT,BUY,27803,1785644100000,2026-08-02 04:15:00,27804,1785645000000,2026-08-02 04:30:00,0.0701,27915,1785745800000,2026-08-03 08:30:00,0.069,112,0.0714,0.0689,1.94,1.669,-1.527,lose
143,DOGEUSDT,SELL,27915,1785744900000,2026-08-03 08:15:00,27916,1785745800000,2026-08-03 08:30:00,0.069,27995,1785817800000,2026-08-04 04:30:00,0.0703,80,0.069,0.0707,0.072,2.362,-1.898,lose
144,DOGEUSDT,BUY,27995,1785816900000,2026-08-04 04:15:00,27996,1785817800000,2026-08-04 04:30:00,0.0703,28186,1785989700000,2026-08-06 04:15:00,0.0696,191,0.0707,0.0692,0.498,1.564,-1.01,lose
145,DOGEUSDT,SELL,28186,1785988800000,2026-08-06 04:00:00,28187,1785989700000,2026-08-06 04:15:00,0.0696,28320,1786110300000,2026-08-07 13:45:00,0.0701,134,0.0682,0.0703,2.083,0.977,-0.747,win
146,DOGEUSDT,BUY,28320,1786109400000,2026-08-07 13:30:00,28321,1786110300000,2026-08-07 13:45:00,0.0701,28470,1786245300000,2026-08-09 03:15:00,0.0698,150,0.0716,0.0694,2.053,1.098,-0.428,win
147,DOGEUSDT,SELL,28470,1786244400000,2026-08-09 03:00:00,28471,1786245300000,2026-08-09 03:15:00,0.0698,28546,1786313700000,2026-08-09 22:15:00,0.0709,76,0.0698,0.0709,0.014,1.575,-1.518,lose
148,DOGEUSDT,BUY,28546,1786312800000,2026-08-09 22:00:00,28547,1786313700000,2026-08-09 22:15:00,0.0709,28560,1786326300000,2026-08-10 01:45:00,0.0697,14,0.0709,0.069,0.071,2.652,-1.707,lose
149,DOGEUSDT,SELL,28560,1786325400000,2026-08-10 01:30:00,28561,1786326300000,2026-08-10 01:45:00,0.0697,28702,1786454100000,2026-08-11 13:15:00,0.0708,142,0.0694,0.0708,0.474,1.665,-1.578,lose
150,DOGEUSDT,BUY,28702,1786453200000,2026-08-11 13:00:00,28703,1786454100000,2026-08-11 13:15:00,0.0708,28807,1786548600000,2026-08-12 15:30:00,0.0708,105,0.0732,0.0699,3.348,1.285,0.085,win
151,DOGEUSDT,SELL,28807,1786547700000,2026-08-12 15:15:00,28808,1786548600000,2026-08-12 15:30:00,0.0708,29247,1786944600000,2026-08-17 05:30:00,0.0702,440,0.0688,0.0709,2.908,0.127,0.974,win
152,DOGEUSDT,BUY,29247,1786943700000,2026-08-17 05:15:00,29248,1786944600000,2026-08-17 05:30:00,0.0702,29977,1787601600000,2026-08-24 20:00:00,0.0891,730,0.1011,0.0696,44.028,0.869,26.938,win
153,DOGEUSDT,SELL,29977,1787600700000,2026-08-24 19:45:00,29978,1787601600000,2026-08-24 20:00:00,0.0891,29999,1787620500000,2026-08-25 01:15:00,0.0909,22,0.0886,0.0918,0.505,3.054,-2.032,lose
