entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
81,XRPUSDT,SELL,15730,1774778400000,2026-03-29 10:00:00,15731,1774779300000,2026-03-29 10:15:00,1.3332,15803,1774845000000,2026-03-30 04:30:00,1.3538,73,1.2937,1.3608,2.963,2.07,-1.545,win
82,XRPUSDT,BUY,15803,1774844100000,2026-03-30 04:15:00,15804,1774845000000,2026-03-30 04:30:00,1.3538,15866,1774901700000,2026-03-30 20:15:00,1.3231,63,1.3663,1.3156,0.923,2.822,-2.268,lose
83,XRPUSDT,SELL,15866,1774900800000,2026-03-30 20:00:00,15867,1774901700000,2026-03-30 20:15:00,1.3231,16002,1775024100000,2026-04-01 06:15:00,1.3539,136,1.3028,1.3553,1.534,2.434,-2.328,lose
84,XRPUSDT,BUY,16002,1775023200000,2026-04-01 06:00:00,16003,1775024100000,2026-04-01 06:15:00,1.3539,16086,1775099700000,2026-04-02 03:15:00,1.3129,84,1.3679,1.3128,1.034,3.036,-3.028,lose
85,XRPUSDT,SELL,16086,1775098800000,2026-04-02 03:00:00,16087,1775099700000,2026-04-02 03:15:00,1.3129,16237,1775235600000,2026-04-03 17:00:00,1.3239,151,1.2791,1.3356,2.574,1.729,-0.838,win
86,XRPUSDT,BUY,16237,1775234700000,2026-04-03 16:45:00,16238,1775235600000,2026-04-03 17:00:00,1.3239,16386,1775369700000,2026-04-05 06:15:00,1.2968,149,1.3246,1.2954,0.053,2.153,-2.047,lose
87,XRPUSDT,SELL,16386,1775368800000,2026-04-05 06:00:00,16387,1775369700000,2026-04-05 06:15:00,1.2968,16458,1775434500000,2026-04-06 00:15:00,1.333,72,1.277,1.3383,1.527,3.2,-2.791,lose
88,XRPUSDT,BUY,16458,1775433600000,2026-04-06 00:00:00,16459,1775434500000,2026-04-06 00:15:00,1.333,16556,1775522700000,2026-04-07 00:45:00,1.322,98,1.357,1.3111,1.8,1.643,-0.825,lose
89,XRPUSDT,SELL,16556,1775521800000,2026-04-07 00:30:00,16557,1775522700000,2026-04-07 00:45:00,1.322,16644,1775601900000,2026-04-07 22:45:00,1.3543,88,1.294,1.3643,2.118,3.2,-2.443,win
90,XRPUSDT,BUY,16644,1775601000000,2026-04-07 22:30:00,16645,1775601900000,2026-04-07 22:45:00,1.3543,16750,1775697300000,2026-04-09 01:15:00,1.332,106,1.3959,1.3293,3.072,1.846,-1.647,win
91,XRPUSDT,SELL,16750,1775696400000,2026-04-09 01:00:00,16751,1775697300000,2026-04-09 01:15:00,1.332,16829,1775768400000,2026-04-09 21:00:00,1.3561,79,1.3209,1.3601,0.833,2.11,-1.809,lose
92,XRPUSDT,BUY,16829,1775767500000,2026-04-09 20:45:00,16830,1775768400000,2026-04-09 21:00:00,1.3561,17046,1775963700000,2026-04-12 03:15:00,1.3336,217,1.3749,1.324,1.386,2.367,-1.659,lose
93,XRPUSDT,SELL,17046,1775962800000,2026-04-12 03:00:00,17047,1775963700000,2026-04-12 03:15:00,1.3336,17214,1776114900000,2026-04-13 21:15:00,1.3491,168,1.3181,1.3551,1.162,1.612,-1.162,lose
94,XRPUSDT,BUY,17214,1776114000000,2026-04-13 21:00:00,17215,1776114900000,2026-04-13 21:15:00,1.3491,17653,1776510000000,2026-04-18 11:00:00,1.439,439,1.5092,1.3484,11.867,0.052,6.664,win
95,XRPUSDT,SELL,17653,1776509100000,2026-04-18 10:45:00,17654,1776510000000,2026-04-18 11:00:00,1.439,17919,1776749400000,2026-04-21 05:30:00,1.4308,266,1.3883,1.446,3.523,0.486,0.57,win
96,XRPUSDT,BUY,17919,1776748500000,2026-04-21 05:15:00,17920,1776749400000,2026-04-21 05:30:00,1.4308,18095,1776907800000,2026-04-23 01:30:00,1.4207,176,1.4622,1.4103,2.195,1.433,-0.706,win
97,XRPUSDT,SELL,18095,1776906900000,2026-04-23 01:15:00,18096,1776907800000,2026-04-23 01:30:00,1.4207,18217,1777017600000,2026-04-24 08:00:00,1.432,122,1.408,1.4453,0.894,1.732,-0.795,lose
98,XRPUSDT,BUY,18217,1777016700000,2026-04-24 07:45:00,18218,1777017600000,2026-04-24 08:00:00,1.432,18353,1777140000000,2026-04-25 18:00:00,1.4191,136,1.4503,1.4182,1.278,0.964,-0.901,lose
99,XRPUSDT,SELL,18353,1777139100000,2026-04-25 17:45:00,18354,1777140000000,2026-04-25 18:00:00,1.4191,18481,1777255200000,2026-04-27 02:00:00,1.4442,128,1.417,1.4457,0.148,1.874,-1.769,lose
100,XRPUSDT,BUY,18481,1777254300000,2026-04-27 01:45:00,18482,1777255200000,2026-04-27 02:00:00,1.4442,18505,1777276800000,2026-04-27 08:00:00,1.4134,24,1.4463,1.4113,0.145,2.278,-2.133,lose
101,XRPUSDT,SELL,18505,1777275900000,2026-04-27 07:45:00,18506,1777276800000,2026-04-27 08:00:00,1.4134,18705,1777456800000,2026-04-29 10:00:00,1.4031,200,1.3668,1.4185,3.297,0.361,0.729,win
102,XRPUSDT,BUY,18705,1777455900000,2026-04-29 09:45:00,18706,1777456800000,2026-04-29 10:00:00,1.4031,18726,1777475700000,2026-04-29 15:15:00,1.3644,21,1.4055,1.3605,0.171,3.036,-2.758,lose
103,XRPUSDT,SELL,18726,1777474800000,2026-04-29 15:00:00,18727,1777475700000,2026-04-29 15:15:00,1.3644,18912,1777643100000,2026-05-01 13:45:00,1.3911,186,1.3442,1.394,1.481,2.169,-1.957,lose
104,XRPUSDT,BUY,18912,1777642200000,2026-05-01 13:30:00,18913,1777643100000,2026-05-01 13:45:00,1.3911,19443,1778121000000,2026-05-07 02:30:00,1.411,531,1.4568,1.3802,4.723,0.784,1.431,win
105,XRPUSDT,SELL,19443,1778120100000,2026-05-07 02:15:00,19444,1778121000000,2026-05-07 02:30:00,1.411,19605,1778266800000,2026-05-08 19:00:00,1.4186,162,1.3769,1.4239,2.417,0.914,-0.539,win
106,XRPUSDT,BUY,19605,1778265900000,2026-05-08 18:45:00,19606,1778266800000,2026-05-08 19:00:00,1.4186,19969,1778594400000,2026-05-12 14:00:00,1.4337,364,1.5078,1.4102,6.288,0.592,1.064,win
